time,x,y,rho,mu,mv,mw
9100 , -9.88281 , -7.85156 , -nan , -nan , -nan , 0
9100 , -9.88281 , -7.77344 , -nan , -nan , -nan , 0
9100 , -9.88281 , -7.69531 , -nan , -nan , -nan , 0
9100 , -9.88281 , -7.61719 , -nan , -nan , -nan , 0
9100 , -9.88281 , -7.53906 , -nan , -nan , -nan , 0
9100 , -9.88281 , -7.46094 , -nan , -nan , -nan , 0
9100 , -9.88281 , -7.38281 , -nan , -nan , -nan , 0
9100 , -9.88281 , -7.30469 , -nan , -nan , -nan , 0
9100 , -9.88281 , -7.22656 , -nan , -nan , -nan , 0
9100 , -9.88281 , -7.14844 , -nan , -nan , -nan , 0
9100 , -9.88281 , -7.07031 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.99219 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.91406 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.83594 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.75781 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.67969 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.60156 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.52344 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.44531 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.36719 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.28906 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.21094 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.13281 , -nan , -nan , -nan , 0
9100 , -9.88281 , -6.05469 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.97656 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.89844 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.82031 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.74219 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.66406 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.58594 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.50781 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.42969 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.35156 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.27344 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.19531 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.11719 , -nan , -nan , -nan , 0
9100 , -9.88281 , -5.03906 , -nan , -nan , -nan , 0
9100 , -9.88281 , -4.96094 , -nan , -nan , -nan , 0
9100 , -9.88281 , -4.88281 , -nan , -nan , -nan , 0
9100 , -9.88281 , -4.80469 , -nan , -nan , -nan , 0
9100 , -9.88281 , -4.72656 , -nan , -nan , -nan , 0
9100 , -9.88281 , -4.64844 , -nan , -nan , -nan , 0
9100 , -9.88281 , -4.57031 , -nan , -nan , -nan , 0
9100 , -9.88281 , -4.49219 , -nan , -nan , -nan , 0
9100 , -9.88281 , -4.41406 , -nan , -nan , -nan , 0
9100 , -9.88281 , -4.33594 , -nan , -nan , -nan , 0
9100 , -9.88281 , -4.25781 , -nan , -nan , -nan , 0
9100 , -9.88281 , -4.17969 , -nan , nan , -nan , 0
9100 , -9.88281 , -4.10156 , -nan , nan , -nan , 0
9100 , -9.88281 , -4.02344 , nan , nan , nan , 0
9100 , -9.88281 , -3.94531 , nan , nan , nan , 0
9100 , -9.88281 , -3.86719 , nan , nan , nan , 0
9100 , -9.88281 , -3.78906 , nan , nan , nan , 0
9100 , -9.88281 , -3.71094 , nan , nan , nan , 0
9100 , -9.88281 , -3.63281 , nan , nan , nan , 0
9100 , -9.88281 , -3.55469 , nan , nan , nan , 0
9100 , -9.88281 , -3.47656 , nan , nan , nan , 0
9100 , -9.88281 , -3.39844 , nan , nan , nan , 0
9100 , -9.88281 , -3.32031 , nan , nan , nan , 0
9100 , -9.88281 , -3.24219 , nan , nan , nan , 0
9100 , -9.88281 , -3.16406 , nan , nan , nan , 0
9100 , -9.88281 , -3.08594 , nan , nan , nan , 0
9100 , -9.88281 , -3.00781 , nan , nan , nan , 0
9100 , -9.88281 , -2.92969 , nan , nan , nan , 0
9100 , -9.88281 , -2.85156 , nan , nan , nan , 0
9100 , -9.88281 , -2.77344 , nan , nan , nan , 0
9100 , -9.88281 , -2.69531 , nan , nan , nan , 0
9100 , -9.88281 , -2.61719 , nan , nan , nan , 0
9100 , -9.88281 , -2.53906 , nan , nan , nan , 0
9100 , -9.88281 , -2.46094 , nan , nan , nan , 0
9100 , -9.88281 , -2.38281 , nan , nan , nan , 0
9100 , -9.88281 , -2.30469 , -nan , -nan , -nan , 0
9100 , -9.88281 , -2.22656 , nan , nan , nan , 0
9100 , -9.88281 , -2.14844 , -nan , -nan , -nan , 0
9100 , -9.88281 , -2.07031 , nan , nan , nan , 0
9100 , -9.88281 , -1.99219 , -nan , -nan , -nan , 0
9100 , -9.88281 , -1.91406 , -nan , nan , -nan , 0
9100 , -9.88281 , -1.83594 , -nan , -nan , -nan , 0
9100 , -9.88281 , -1.75781 , -nan , -nan , -nan , 0
9100 , -9.88281 , -1.67969 , -nan , -nan , -nan , 0
9100 , -9.88281 , -1.60156 , -nan , -nan , -nan , 0
9100 , -9.88281 , -1.52344 , -nan , nan , -nan , 0
9100 , -9.88281 , -1.44531 , -nan , -nan , -nan , 0
9100 , -9.88281 , -1.36719 , nan , nan , nan , 0
9100 , -9.88281 , -1.28906 , -nan , nan , -nan , 0
9100 , -9.88281 , -1.21094 , -nan , -nan , -nan , 0
9100 , -9.88281 , -1.13281 , nan , nan , nan , 0
9100 , -9.88281 , -1.05469 , nan , nan , nan , 0
9100 , -9.88281 , -0.976562 , -nan , -nan , -nan , 0
9100 , -9.88281 , -0.898438 , nan , nan , nan , 0
9100 , -9.88281 , -0.820312 , nan , nan , nan , 0
9100 , -9.88281 , -0.742188 , -nan , -nan , -nan , 0
9100 , -9.88281 , -0.664062 , -nan , -nan , -nan , 0
9100 , -9.88281 , -0.585938 , -nan , -nan , -nan , 0
9100 , -9.88281 , -0.507812 , -nan , -nan , -nan , 0
9100 , -9.88281 , -0.429688 , nan , nan , nan , 0
9100 , -9.88281 , -0.351562 , -nan , -nan , -nan , 0
9100 , -9.88281 , -0.273438 , nan , nan , nan , 0
9100 , -9.88281 , -0.195312 , -nan , -nan , -nan , 0
9100 , -9.88281 , -0.117188 , -nan , -nan , -nan , 0
9100 , -9.88281 , -0.0390625 , nan , nan , nan , 0
9100 , -9.88281 , 0.0390625 , -nan , -nan , -nan , 0
9100 , -9.88281 , 0.117188 , -nan , -nan , -nan , 0
9100 , -9.88281 , 0.195312 , -nan , -nan , -nan , 0
9100 , -9.88281 , 0.273438 , nan , nan , nan , 0
9100 , -9.88281 , 0.351562 , nan , nan , nan , 0
9100 , -9.88281 , 0.429688 , nan , nan , nan , 0
9100 , -9.88281 , 0.507812 , nan , nan , nan , 0
9100 , -9.88281 , 0.585938 , -nan , -nan , -nan , 0
9100 , -9.88281 , 0.664062 , -nan , -nan , -nan , 0
9100 , -9.88281 , 0.742188 , nan , nan , nan , 0
9100 , -9.88281 , 0.820312 , nan , nan , nan , 0
9100 , -9.88281 , 0.898438 , -nan , -nan , -nan , 0
9100 , -9.88281 , 0.976562 , -nan , -nan , -nan , 0
9100 , -9.88281 , 1.05469 , nan , nan , nan , 0
9100 , -9.88281 , 1.13281 , nan , nan , nan , 0
9100 , -9.88281 , 1.21094 , -nan , -nan , -nan , 0
9100 , -9.88281 , 1.28906 , nan , nan , nan , 0
9100 , -9.88281 , 1.36719 , nan , nan , nan , 0
9100 , -9.88281 , 1.44531 , -nan , -nan , -nan , 0
9100 , -9.88281 , 1.52344 , nan , nan , nan , 0
9100 , -9.88281 , 1.60156 , -nan , -nan , -nan , 0
9100 , -9.88281 , 1.67969 , nan , nan , nan , 0
9100 , -9.88281 , 1.75781 , -nan , -nan , -nan , 0
9100 , -9.88281 , 1.83594 , nan , nan , nan , 0
9100 , -9.88281 , 1.91406 , -nan , -nan , -nan , 0
9100 , -9.88281 , 1.99219 , nan , nan , nan , 0
9100 , -9.88281 , 2.07031 , nan , nan , nan , 0
9100 , -9.88281 , 2.14844 , nan , nan , nan , 0
9100 , -9.88281 , 2.22656 , nan , nan , nan , 0
9100 , -9.88281 , 2.30469 , -nan , -nan , -nan , 0
9100 , -9.88281 , 2.38281 , nan , nan , nan , 0
9100 , -9.88281 , 2.46094 , -nan , -nan , -nan , 0
9100 , -9.88281 , 2.53906 , nan , nan , nan , 0
9100 , -9.88281 , 2.61719 , -nan , -nan , -nan , 0
9100 , -9.88281 , 2.69531 , nan , nan , nan , 0
9100 , -9.88281 , 2.77344 , -nan , -nan , -nan , 0
9100 , -9.88281 , 2.85156 , -nan , -nan , -nan , 0
9100 , -9.88281 , 2.92969 , -nan , nan , -nan , 0
9100 , -9.88281 , 3.00781 , -nan , -nan , -nan , 0
9100 , -9.88281 , 3.08594 , nan , nan , nan , 0
9100 , -9.88281 , 3.16406 , -nan , -nan , -nan , 0
9100 , -9.88281 , 3.24219 , nan , nan , nan , 0
9100 , -9.88281 , 3.32031 , -nan , nan , -nan , 0
9100 , -9.88281 , 3.39844 , -nan , nan , -nan , 0
9100 , -9.88281 , 3.47656 , nan , nan , nan , 0
9100 , -9.88281 , 3.55469 , -nan , -nan , -nan , 0
9100 , -9.88281 , 3.63281 , -nan , nan , -nan , 0
9100 , -9.88281 , 3.71094 , -nan , nan , -nan , 0
9100 , -9.88281 , 3.78906 , -nan , -nan , -nan , 0
9100 , -9.88281 , 3.86719 , nan , nan , nan , 0
9100 , -9.88281 , 3.94531 , -nan , nan , -nan , 0
9100 , -9.88281 , 4.02344 , -nan , nan , -nan , 0
9100 , -9.88281 , 4.10156 , -nan , -nan , -nan , 0
9100 , -9.88281 , 4.17969 , nan , nan , nan , 0
9100 , -9.88281 , 4.25781 , nan , nan , nan , 0
9100 , -9.88281 , 4.33594 , nan , nan , nan , 0
9100 , -9.88281 , 4.41406 , nan , nan , nan , 0
9100 , -9.88281 , 4.49219 , nan , nan , nan , 0
9100 , -9.88281 , 4.57031 , nan , nan , nan , 0
9100 , -9.88281 , 4.64844 , nan , nan , nan , 0
9100 , -9.88281 , 4.72656 , nan , nan , nan , 0
9100 , -9.88281 , 4.80469 , nan , nan , nan , 0
9100 , -9.88281 , 4.88281 , nan , nan , nan , 0
9100 , -9.88281 , 4.96094 , nan , nan , nan , 0
9100 , -9.88281 , 5.03906 , nan , nan , nan , 0
9100 , -9.88281 , 5.11719 , nan , nan , nan , 0
9100 , -9.88281 , 5.19531 , nan , nan , nan , 0
9100 , -9.88281 , 5.27344 , nan , nan , nan , 0
9100 , -9.88281 , 5.35156 , nan , nan , nan , 0
9100 , -9.88281 , 5.42969 , nan , nan , nan , 0
9100 , -9.88281 , 5.50781 , nan , nan , nan , 0
9100 , -9.88281 , 5.58594 , nan , nan , nan , 0
9100 , -9.88281 , 5.66406 , nan , nan , nan , 0
9100 , -9.88281 , 5.74219 , nan , nan , nan , 0
9100 , -9.88281 , 5.82031 , nan , nan , nan , 0
9100 , -9.88281 , 5.89844 , nan , nan , nan , 0
9100 , -9.88281 , 5.97656 , nan , nan , nan , 0
9100 , -9.88281 , 6.05469 , nan , nan , nan , 0
9100 , -9.88281 , 6.13281 , nan , nan , nan , 0
9100 , -9.88281 , 6.21094 , nan , nan , nan , 0
9100 , -9.88281 , 6.28906 , nan , nan , nan , 0
9100 , -9.88281 , 6.36719 , nan , nan , nan , 0
9100 , -9.88281 , 6.44531 , nan , nan , nan , 0
9100 , -9.88281 , 6.52344 , nan , nan , nan , 0
9100 , -9.88281 , 6.60156 , nan , nan , nan , 0
9100 , -9.88281 , 6.67969 , nan , nan , nan , 0
9100 , -9.88281 , 6.75781 , nan , nan , nan , 0
9100 , -9.88281 , 6.83594 , nan , nan , nan , 0
9100 , -9.88281 , 6.91406 , nan , nan , nan , 0
9100 , -9.88281 , 6.99219 , nan , nan , nan , 0
9100 , -9.88281 , 7.07031 , nan , nan , nan , 0
9100 , -9.88281 , 7.14844 , nan , nan , nan , 0
9100 , -9.88281 , 7.22656 , nan , nan , nan , 0
9100 , -9.88281 , 7.30469 , nan , nan , nan , 0
9100 , -9.88281 , 7.38281 , nan , nan , nan , 0
9100 , -9.88281 , 7.46094 , nan , nan , nan , 0
9100 , -9.88281 , 7.53906 , nan , nan , nan , 0
9100 , -9.88281 , 7.61719 , nan , nan , nan , 0
9100 , -9.88281 , 7.69531 , nan , nan , nan , 0
9100 , -9.88281 , 7.77344 , nan , nan , nan , 0
9100 , -9.88281 , 7.85156 , nan , nan , nan , 0
9100 , -9.88281 , 7.92969 , nan , nan , nan , 0
9100 , -9.88281 , 8.00781 , nan , nan , nan , 0
9100 , -9.88281 , 8.08594 , -nan , -nan , -nan , 0
9100 , -9.88281 , 8.16406 , nan , nan , nan , 0
9100 , -9.88281 , 8.24219 , nan , nan , nan , 0
9100 , -9.88281 , 8.32031 , nan , nan , nan , 0
9100 , -9.88281 , 8.39844 , nan , nan , nan , 0
9100 , -9.88281 , 8.47656 , -nan , -nan , -nan , 0
9100 , -9.88281 , 8.55469 , nan , nan , nan , 0
9100 , -9.88281 , 8.63281 , -nan , -nan , -nan , 0
9100 , -9.88281 , 8.71094 , nan , nan , nan , 0
9100 , -9.88281 , 8.78906 , -nan , -nan , -nan , 0
9100 , -9.88281 , 8.86719 , -nan , -nan , -nan , 0
9100 , -9.88281 , 8.94531 , nan , nan , nan , 0
9100 , -9.88281 , 9.02344 , -nan , -nan , -nan , 0
9100 , -9.88281 , 9.10156 , nan , nan , nan , 0
9100 , -9.88281 , 9.17969 , nan , nan , nan , 0
9100 , -9.88281 , 9.25781 , -nan , -nan , -nan , 0
9100 , -9.88281 , 9.33594 , nan , nan , nan , 0
9100 , -9.88281 , 9.41406 , -nan , -nan , -nan , 0
9100 , -9.88281 , 9.49219 , -nan , -nan , -nan , 0
9100 , -9.88281 , 9.57031 , nan , nan , nan , 0
9100 , -9.88281 , 9.64844 , nan , nan , nan , 0
9100 , -9.88281 , 9.72656 , -nan , -nan , -nan , 0
9100 , -9.88281 , 9.80469 , -nan , -nan , -nan , 0
9100 , -9.88281 , 9.88281 , nan , nan , nan , 0
9100 , -9.88281 , 9.96094 , 4.19674e-22 , -2.96753e-23 , -2.94425e-23 , 0
9100 , -9.80469 , -9.96094 , 6.16463e-22 , -3.1932e-23 , 3.14311e-23 , 0
9100 , -9.80469 , -9.88281 , -nan , -nan , -nan , 0
9100 , -9.80469 , -9.80469 , nan , nan , nan , 0
9100 , -9.80469 , -9.72656 , nan , nan , nan , 0
9100 , -9.80469 , -9.64844 , nan , nan , nan , 0
9100 , -9.80469 , -9.57031 , nan , nan , nan , 0
9100 , -9.80469 , -9.49219 , nan , nan , nan , 0
9100 , -9.80469 , -9.41406 , nan , nan , nan , 0
9100 , -9.80469 , -9.33594 , nan , nan , nan , 0
9100 , -9.80469 , -9.25781 , nan , nan , nan , 0
9100 , -9.80469 , -9.17969 , nan , nan , nan , 0
9100 , -9.80469 , -9.10156 , nan , nan , nan , 0
9100 , -9.80469 , -9.02344 , nan , nan , nan , 0
9100 , -9.80469 , -8.94531 , nan , nan , nan , 0
9100 , -9.80469 , -8.86719 , nan , nan , nan , 0
9100 , -9.80469 , -8.78906 , nan , nan , nan , 0
9100 , -9.80469 , -8.71094 , nan , nan , nan , 0
9100 , -9.80469 , -8.63281 , nan , nan , nan , 0
9100 , -9.80469 , -8.55469 , nan , nan , nan , 0
9100 , -9.80469 , -8.47656 , nan , nan , nan , 0
9100 , -9.80469 , -8.39844 , nan , nan , nan , 0
9100 , -9.80469 , -8.32031 , nan , nan , nan , 0
9100 , -9.80469 , -8.24219 , nan , nan , nan , 0
9100 , -9.80469 , -8.16406 , nan , nan , nan , 0
9100 , -9.80469 , -8.08594 , nan , nan , nan , 0
9100 , -9.80469 , -8.00781 , nan , nan , nan , 0
9100 , -9.80469 , -7.92969 , nan , nan , nan , 0
9100 , -9.80469 , -7.85156 , nan , nan , nan , 0
9100 , -9.80469 , -7.77344 , nan , nan , nan , 0
9100 , -9.80469 , -7.69531 , nan , nan , nan , 0
9100 , -9.80469 , -7.61719 , nan , nan , nan , 0
9100 , -9.80469 , -7.53906 , nan , nan , nan , 0
9100 , -9.80469 , -7.46094 , nan , nan , nan , 0
9100 , -9.80469 , -7.38281 , nan , nan , nan , 0
9100 , -9.80469 , -7.30469 , nan , nan , nan , 0
9100 , -9.80469 , -7.22656 , nan , nan , nan , 0
9100 , -9.80469 , -7.14844 , nan , nan , nan , 0
9100 , -9.80469 , -7.07031 , nan , nan , nan , 0
9100 , -9.80469 , -6.99219 , nan , nan , nan , 0
9100 , -9.80469 , -6.91406 , nan , nan , nan , 0
9100 , -9.80469 , -6.83594 , nan , nan , nan , 0
9100 , -9.80469 , -6.75781 , nan , nan , nan , 0
9100 , -9.80469 , -6.67969 , nan , nan , nan , 0
9100 , -9.80469 , -6.60156 , nan , nan , nan , 0
9100 , -9.80469 , -6.52344 , nan , nan , nan , 0
9100 , -9.80469 , -6.44531 , nan , nan , nan , 0
9100 , -9.80469 , -6.36719 , nan , nan , nan , 0
9100 , -9.80469 , -6.28906 , nan , nan , nan , 0
9100 , -9.80469 , -6.21094 , nan , nan , nan , 0
9100 , -9.80469 , -6.13281 , nan , nan , nan , 0
9100 , -9.80469 , -6.05469 , nan , nan , nan , 0
9100 , -9.80469 , -5.97656 , nan , nan , nan , 0
9100 , -9.80469 , -5.89844 , nan , nan , nan , 0
9100 , -9.80469 , -5.82031 , nan , nan , nan , 0
9100 , -9.80469 , -5.74219 , nan , nan , nan , 0
9100 , -9.80469 , -5.66406 , nan , nan , nan , 0
9100 , -9.80469 , -5.58594 , nan , nan , nan , 0
9100 , -9.80469 , -5.50781 , nan , nan , nan , 0
9100 , -9.80469 , -5.42969 , nan , nan , nan , 0
9100 , -9.80469 , -5.35156 , nan , nan , nan , 0
9100 , -9.80469 , -5.27344 , nan , nan , nan , 0
9100 , -9.80469 , -5.19531 , nan , nan , nan , 0
9100 , -9.80469 , -5.11719 , nan , nan , nan , 0
9100 , -9.80469 , -5.03906 , nan , nan , nan , 0
9100 , -9.80469 , -4.96094 , nan , nan , nan , 0
9100 , -9.80469 , -4.88281 , nan , nan , nan , 0
9100 , -9.80469 , -4.80469 , nan , nan , nan , 0
9100 , -9.80469 , -4.72656 , nan , nan , nan , 0
9100 , -9.80469 , -4.64844 , nan , nan , nan , 0
9100 , -9.80469 , -4.57031 , nan , nan , nan , 0
9100 , -9.80469 , -4.49219 , nan , nan , nan , 0
9100 , -9.80469 , -4.41406 , nan , nan , nan , 0
9100 , -9.80469 , -4.33594 , nan , nan , nan , 0
9100 , -9.80469 , -4.25781 , nan , nan , nan , 0
9100 , -9.80469 , -4.17969 , nan , nan , nan , 0
9100 , -9.80469 , -4.10156 , -nan , -nan , -nan , 0
9100 , -9.80469 , -4.02344 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.94531 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.86719 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.78906 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.71094 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.63281 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.55469 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.47656 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.39844 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.32031 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.24219 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.16406 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.08594 , -nan , -nan , -nan , 0
9100 , -9.80469 , -3.00781 , -nan , -nan , -nan , 0
9100 , -9.80469 , -2.92969 , -nan , -nan , -nan , 0
9100 , -9.80469 , -2.85156 , -nan , -nan , -nan , 0
9100 , -9.80469 , -2.77344 , -nan , -nan , -nan , 0
9100 , -9.80469 , -2.69531 , -nan , -nan , -nan , 0
9100 , -9.80469 , -2.61719 , -nan , -nan , -nan , 0
9100 , -9.80469 , -2.53906 , -nan , -nan , -nan , 0
9100 , -9.80469 , -2.46094 , -nan , -nan , -nan , 0
9100 , -9.80469 , -2.38281 , nan , nan , nan , 0
9100 , -9.80469 , -2.30469 , -nan , -nan , -nan , 0
9100 , -9.80469 , -2.22656 , nan , nan , nan , 0
9100 , -9.80469 , -2.14844 , -nan , -nan , -nan , 0
9100 , -9.80469 , -2.07031 , nan , nan , nan , 0
9100 , -9.80469 , -1.99219 , -nan , -nan , -nan , 0
9100 , -9.80469 , -1.91406 , nan , nan , nan , 0
9100 , -9.80469 , -1.83594 , nan , nan , nan , 0
9100 , -9.80469 , -1.75781 , nan , nan , nan , 0
9100 , -9.80469 , -1.67969 , nan , nan , nan , 0
9100 , -9.80469 , -1.60156 , nan , nan , nan , 0
9100 , -9.80469 , -1.52344 , nan , nan , nan , 0
9100 , -9.80469 , -1.44531 , -nan , -nan , -nan , 0
9100 , -9.80469 , -1.36719 , nan , nan , nan , 0
9100 , -9.80469 , -1.28906 , nan , nan , nan , 0
9100 , -9.80469 , -1.21094 , -nan , -nan , -nan , 0
9100 , -9.80469 , -1.13281 , nan , nan , nan , 0
9100 , -9.80469 , -1.05469 , nan , nan , nan , 0
9100 , -9.80469 , -0.976562 , nan , nan , nan , 0
9100 , -9.80469 , -0.898438 , -nan , -nan , -nan , 0
9100 , -9.80469 , -0.820312 , -nan , -nan , -nan , 0
9100 , -9.80469 , -0.742188 , nan , nan , nan , 0
9100 , -9.80469 , -0.664062 , -nan , -nan , -nan , 0
9100 , -9.80469 , -0.585938 , nan , nan , nan , 0
9100 , -9.80469 , -0.507812 , -nan , -nan , -nan , 0
9100 , -9.80469 , -0.429688 , -nan , -nan , -nan , 0
9100 , -9.80469 , -0.351562 , nan , nan , nan , 0
9100 , -9.80469 , -0.273438 , -nan , -nan , -nan , 0
9100 , -9.80469 , -0.195312 , -nan , nan , -nan , 0
9100 , -9.80469 , -0.117188 , -nan , nan , -nan , 0
9100 , -9.80469 , -0.0390625 , nan , nan , nan , 0
9100 , -9.80469 , 0.0390625 , -nan , -nan , -nan , 0
9100 , -9.80469 , 0.117188 , nan , nan , nan , 0
9100 , -9.80469 , 0.195312 , nan , nan , nan , 0
9100 , -9.80469 , 0.273438 , -nan , -nan , -nan , 0
9100 , -9.80469 , 0.351562 , -nan , -nan , -nan , 0
9100 , -9.80469 , 0.429688 , nan , nan , nan , 0
9100 , -9.80469 , 0.507812 , -nan , -nan , -nan , 0
9100 , -9.80469 , 0.585938 , nan , nan , nan , 0
9100 , -9.80469 , 0.664062 , -nan , -nan , -nan , 0
9100 , -9.80469 , 0.742188 , nan , nan , nan , 0
9100 , -9.80469 , 0.820312 , -nan , -nan , -nan , 0
9100 , -9.80469 , 0.898438 , nan , nan , nan , 0
9100 , -9.80469 , 0.976562 , nan , nan , nan , 0
9100 , -9.80469 , 1.05469 , -nan , -nan , -nan , 0
9100 , -9.80469 , 1.13281 , -nan , -nan , -nan , 0
9100 , -9.80469 , 1.21094 , nan , nan , nan , 0
9100 , -9.80469 , 1.28906 , nan , nan , nan , 0
9100 , -9.80469 , 1.36719 , -nan , -nan , -nan , 0
9100 , -9.80469 , 1.44531 , nan , nan , nan , 0
9100 , -9.80469 , 1.52344 , -nan , -nan , -nan , 0
9100 , -9.80469 , 1.60156 , nan , nan , nan , 0
9100 , -9.80469 , 1.67969 , -nan , -nan , -nan , 0
9100 , -9.80469 , 1.75781 , nan , nan , nan , 0
9100 , -9.80469 , 1.83594 , -nan , -nan , -nan , 0
9100 , -9.80469 , 1.91406 , nan , nan , nan , 0
9100 , -9.80469 , 1.99219 , -nan , -nan , -nan , 0
9100 , -9.80469 , 2.07031 , nan , nan , nan , 0
9100 , -9.80469 , 2.14844 , -nan , nan , -nan , 0
9100 , -9.80469 , 2.22656 , nan , nan , nan , 0
9100 , -9.80469 , 2.30469 , nan , nan , nan , 0
9100 , -9.80469 , 2.38281 , -nan , nan , -nan , 0
9100 , -9.80469 , 2.46094 , nan , nan , nan , 0
9100 , -9.80469 , 2.53906 , -nan , -nan , -nan , 0
9100 , -9.80469 , 2.61719 , nan , nan , nan , 0
9100 , -9.80469 , 2.69531 , -nan , -nan , -nan , 0
9100 , -9.80469 , 2.77344 , nan , nan , nan , 0
9100 , -9.80469 , 2.85156 , nan , nan , nan , 0
9100 , -9.80469 , 2.92969 , -nan , nan , -nan , 0
9100 , -9.80469 , 3.00781 , nan , nan , nan , 0
9100 , -9.80469 , 3.08594 , -nan , -nan , -nan , 0
9100 , -9.80469 , 3.16406 , nan , nan , nan , 0
9100 , -9.80469 , 3.24219 , nan , nan , nan , 0
9100 , -9.80469 , 3.32031 , -nan , -nan , -nan , 0
9100 , -9.80469 , 3.39844 , nan , nan , nan , 0
9100 , -9.80469 , 3.47656 , -nan , -nan , -nan , 0
9100 , -9.80469 , 3.55469 , -nan , -nan , -nan , 0
9100 , -9.80469 , 3.63281 , nan , nan , nan , 0
9100 , -9.80469 , 3.71094 , -nan , -nan , -nan , 0
9100 , -9.80469 , 3.78906 , nan , nan , nan , 0
9100 , -9.80469 , 3.86719 , nan , nan , nan , 0
9100 , -9.80469 , 3.94531 , -nan , -nan , -nan , 0
9100 , -9.80469 , 4.02344 , nan , nan , nan , 0
9100 , -9.80469 , 4.10156 , -nan , -nan , -nan , 0
9100 , -9.80469 , 4.17969 , -nan , nan , -nan , 0
9100 , -9.80469 , 4.25781 , -nan , -nan , -nan , 0
9100 , -9.80469 , 4.33594 , -nan , -nan , -nan , 0
9100 , -9.80469 , 4.41406 , -nan , -nan , -nan , 0
9100 , -9.80469 , 4.49219 , -nan , -nan , -nan , 0
9100 , -9.80469 , 4.57031 , -nan , -nan , -nan , 0
9100 , -9.80469 , 4.64844 , -nan , -nan , -nan , 0
9100 , -9.80469 , 4.72656 , -nan , -nan , -nan , 0
9100 , -9.80469 , 4.80469 , -nan , -nan , -nan , 0
9100 , -9.80469 , 4.88281 , -nan , -nan , -nan , 0
9100 , -9.80469 , 4.96094 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.03906 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.11719 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.19531 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.27344 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.35156 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.42969 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.50781 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.58594 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.66406 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.74219 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.82031 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.89844 , -nan , -nan , -nan , 0
9100 , -9.80469 , 5.97656 , -nan , -nan , -nan , 0
9100 , -9.80469 , 6.05469 , -nan , -nan , -nan , 0
9100 , -9.80469 , 6.13281 , -nan , -nan , -nan , 0
9100 , -9.80469 , 6.21094 , -nan , -nan , -nan , 0
9100 , -9.80469 , 6.28906 , -nan , -nan , -nan , 0
9100 , -9.80469 , 6.36719 , -nan , -nan , -nan , 0
9100 , -9.80469 , 6.44531 , -nan , -nan , -nan , 0
9100 , -9.80469 , 6.52344 , -nan , -nan , -nan , 0
9100 , -9.80469 , 6.60156 , -nan , -nan , -nan , 0
9100 , -9.80469 , 6.67969 , -nan , -nan , -nan , 0
9100 , -9.80469 , 6.75781 , -nan , -nan , -nan , 0
